league,page_num,source_url,date_header,match_date,year,team1_raw,team2_raw,team1,team2,series_score,score1,score2,odd1_decimal,odd2_decimal,implied_prob1_vigfree,implied_prob2_vigfree
LPL,3,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl-2025/results/#/page/3/,04 Jun 2025 - Summer - Play offs,2025-06-04,2025,FunPlus Phoenix,Invictus Gaming,FunPlus Phoenix,Invictus Gaming,2-3,2,3,4.28,1.32,0.235714,0.764286
LPL,3,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl-2025/results/#/page/3/,03 Jun 2025 - Summer - Play offs,2025-06-03,2025,Anyone's Legend,Weibo Gaming,Anyone's Legend,Weibo Gaming,3-1,3,1,1.29,3.8,0.746562,0.253438
LPL,3,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl-2025/results/#/page/3/,02 Jun 2025 - Summer - Play offs,2025-06-02,2025,Top Esports,Bilibili Gaming,Top Esports,Bilibili Gaming,0-3,0,3,2.5,1.58,0.387255,0.612745
LPL,3,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl-2025/results/#/page/3/,01 Jun 2025 - Summer - Play offs,2025-06-01,2025,JD Gaming,Weibo Gaming,JD Gaming,Weibo Gaming,2-3,2,3,1.34,3.6,0.728745,0.271255
LPL,3,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl-2025/results/#/page/3/,01 Jun 2025 - Summer - Play offs,2025-06-01,2025,Anyone's Legend,Team WE,Anyone's Legend,Team WE,3-0,3,0,1.15,6.0,0.839161,0.160839
LPL,3,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl-2025/results/#/page/3/,31 May 2025 - Summer - Play offs,2025-05-31,2025,Bilibili Gaming,Invictus Gaming,Bilibili Gaming,Invictus Gaming,3-0,3,0,1.32,3.47,0.724426,0.275574
LPL,3,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl-2025/results/#/page/3/,31 May 2025 - Summer - Play offs,2025-05-31,2025,Top Esports,FunPlus Phoenix,Top Esports,FunPlus Phoenix,3-1,3,1,1.06,10.0,0.904159,0.095841
LPL,3,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl-2025/results/#/page/3/,27 May 2025 - Summer - Promotion,2025-05-27,2025,Weibo Gaming,TT Gaming,Weibo Gaming,TT Gaming,3-0,3,0,1.28,4.28,0.769784,0.230216
LPL,3,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl-2025/results/#/page/3/,25 May 2025 - Summer - Promotion,2025-05-25,2025,FunPlus Phoenix,Ninjas in Pyjamas,FunPlus Phoenix,Ninjas in Pyjamas,3-2,3,2,2.19,1.78,0.448363,0.551637
LPL,3,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl-2025/results/#/page/3/,24 May 2025 - Summer - Promotion,2025-05-24,2025,Invictus Gaming,EDward Gaming,Invictus Gaming,EDward Gaming,3-0,3,0,1.13,5.8,0.836941,0.163059
LPL,3,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl-2025/results/#/page/3/,22 May 2025 - Summer - Stage 3,2025-05-22,2025,Team WE,Weibo Gaming,Team WE,Weibo Gaming,2-0,2,0,2.5,1.55,0.382716,0.617284
LPL,3,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl-2025/results/#/page/3/,21 May 2025 - Summer - Stage 3,2025-05-21,2025,Invictus Gaming,Bilibili Gaming,Invictus Gaming,Bilibili Gaming,1-2,1,2,3.1,1.44,0.317181,0.682819
LPL,3,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl-2025/results/#/page/3/,21 May 2025 - Summer - Stage 3,2025-05-21,2025,JD Gaming,Anyone's Legend,JD Gaming,Anyone's Legend,2-0,2,0,2.0,1.85,0.480519,0.519481
LPL,3,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl-2025/results/#/page/3/,20 May 2025 - Summer - Stage 3,2025-05-20,2025,Top Esports,Bilibili Gaming,Top Esports,Bilibili Gaming,0-2,0,2,1.83,2.03,0.525907,0.474093
LPL,3,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl-2025/results/#/page/3/,20 May 2025 - Summer - Stage 3,2025-05-20,2025,FunPlus Phoenix,Invictus Gaming,FunPlus Phoenix,Invictus Gaming,0-2,0,2,4.81,1.22,0.202322,0.797678
LPL,3,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl-2025/results/#/page/3/,19 May 2025 - Summer - Stage 3,2025-05-19,2025,Ninjas in Pyjamas,JD Gaming,Ninjas in Pyjamas,JD Gaming,0-2,0,2,4.28,1.3,0.232975,0.767025
LPL,3,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl-2025/results/#/page/3/,19 May 2025 - Summer - Stage 3,2025-05-19,2025,Weibo Gaming,FunPlus Phoenix,Weibo Gaming,FunPlus Phoenix,2-0,2,0,1.58,2.36,0.598985,0.401015
LPL,3,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl-2025/results/#/page/3/,18 May 2025 - Summer - Stage 3,2025-05-18,2025,Anyone's Legend,Team WE,Anyone's Legend,Team WE,2-0,2,0,1.22,4.4,0.782918,0.217082
LPL,3,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl-2025/results/#/page/3/,18 May 2025 - Summer - Stage 3,2025-05-18,2025,Top Esports,TT Gaming,Top Esports,TT Gaming,2-1,2,1,1.08,9.0,0.892857,0.107143
LPL,3,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl-2025/results/#/page/3/,17 May 2025 - Summer - Stage 3,2025-05-17,2025,JD Gaming,Bilibili Gaming,JD Gaming,Bilibili Gaming,2-0,2,0,2.7,1.5,0.357143,0.642857
LPL,3,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl-2025/results/#/page/3/,17 May 2025 - Summer - Stage 3,2025-05-17,2025,Weibo Gaming,Top Esports,Weibo Gaming,Top Esports,0-2,0,2,4.28,1.3,0.232975,0.767025
LPL,3,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl-2025/results/#/page/3/,16 May 2025 - Summer - Stage 3,2025-05-16,2025,FunPlus Phoenix,JD Gaming,FunPlus Phoenix,JD Gaming,0-2,0,2,4.0,1.32,0.24812,0.75188
LPL,3,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl-2025/results/#/page/3/,15 May 2025 - Summer - Stage 3,2025-05-15,2025,Anyone's Legend,Ninjas in Pyjamas,Anyone's Legend,Ninjas in Pyjamas,2-1,2,1,1.24,4.7,0.791246,0.208754
LPL,3,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl-2025/results/#/page/3/,14 May 2025 - Summer - Stage 3,2025-05-14,2025,Top Esports,Team WE,Top Esports,Team WE,2-0,2,0,1.15,5.0,0.813008,0.186992
LPL,3,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl-2025/results/#/page/3/,14 May 2025 - Summer - Stage 3,2025-05-14,2025,Weibo Gaming,JD Gaming,Weibo Gaming,JD Gaming,0-2,0,2,2.4,1.55,0.392405,0.607595
LPL,3,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl-2025/results/#/page/3/,13 May 2025 - Summer - Stage 3,2025-05-13,2025,JD Gaming,Invictus Gaming,JD Gaming,Invictus Gaming,0-2,0,2,1.55,2.5,0.617284,0.382716
LPL,3,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl-2025/results/#/page/3/,13 May 2025 - Summer - Stage 3,2025-05-13,2025,Bilibili Gaming,Ninjas in Pyjamas,Bilibili Gaming,Ninjas in Pyjamas,2-1,2,1,1.16,5.3,0.820433,0.179567
LPL,3,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl-2025/results/#/page/3/,12 May 2025 - Summer - Stage 3,2025-05-12,2025,Ninjas in Pyjamas,FunPlus Phoenix,Ninjas in Pyjamas,FunPlus Phoenix,2-0,2,0,2.03,1.85,0.476804,0.523196
LPL,3,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl-2025/results/#/page/3/,12 May 2025 - Summer - Stage 3,2025-05-12,2025,TT Gaming,Anyone's Legend,TT Gaming,Anyone's Legend,0-2,0,2,8.0,1.1,0.120879,0.879121
LPL,3,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl-2025/results/#/page/3/,11 May 2025 - Summer - Stage 3,2025-05-11,2025,JD Gaming,Top Esports,JD Gaming,Top Esports,0-2,0,2,2.4,1.62,0.402985,0.597015
LPL,3,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl-2025/results/#/page/3/,11 May 2025 - Summer - Stage 3,2025-05-11,2025,TT Gaming,Weibo Gaming,TT Gaming,Weibo Gaming,2-1,2,1,5.0,1.18,0.190939,0.809061
LPL,4,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl-2025/results/#/page/4/,10 May 2025 - Summer - Stage 3,2025-05-10,2025,Team WE,Bilibili Gaming,Team WE,Bilibili Gaming,0-2,0,2,4.7,1.2,0.20339,0.79661
LPL,4,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl-2025/results/#/page/4/,10 May 2025 - Summer - Stage 3,2025-05-10,2025,Weibo Gaming,Anyone's Legend,Weibo Gaming,Anyone's Legend,0-2,0,2,2.75,1.42,0.340528,0.659472
LPL,4,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl-2025/results/#/page/4/,10 May 2025 - Summer - Stage 3,2025-05-10,2025,Royal Never Give Up,EDward Gaming,Royal Never Give Up,EDward Gaming,1-2,1,2,3.2,1.37,0.299781,0.700219
LPL,4,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl-2025/results/#/page/4/,09 May 2025 - Summer - Stage 3,2025-05-09,2025,FunPlus Phoenix,Anyone's Legend,FunPlus Phoenix,Anyone's Legend,2-1,2,1,5.5,1.17,0.175412,0.824588
LPL,4,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl-2025/results/#/page/4/,08 May 2025 - Summer - Stage 3,2025-05-08,2025,Top Esports,Ninjas in Pyjamas,Top Esports,Ninjas in Pyjamas,2-1,2,1,1.22,4.47,0.785589,0.214411
LPL,4,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl-2025/results/#/page/4/,08 May 2025 - Summer - Stage 3,2025-05-08,2025,TT Gaming,FunPlus Phoenix,TT Gaming,FunPlus Phoenix,0-2,0,2,2.63,1.55,0.370813,0.629187
LPL,4,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl-2025/results/#/page/4/,07 May 2025 - Summer - Stage 3,2025-05-07,2025,Anyone's Legend,Bilibili Gaming,Anyone's Legend,Bilibili Gaming,0-2,0,2,1.67,2.15,0.562827,0.437173
LPL,4,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl-2025/results/#/page/4/,07 May 2025 - Summer - Stage 3,2025-05-07,2025,Ninjas in Pyjamas,Weibo Gaming,Ninjas in Pyjamas,Weibo Gaming,2-0,2,0,3.96,1.32,0.25,0.75
LPL,4,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl-2025/results/#/page/4/,06 May 2025 - Summer - Stage 3,2025-05-06,2025,JD Gaming,Team WE,JD Gaming,Team WE,2-1,2,1,1.42,4.28,0.750877,0.249123
LPL,4,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl-2025/results/#/page/4/,05 May 2025 - Summer - Stage 3,2025-05-05,2025,Bilibili Gaming,TT Gaming,Bilibili Gaming,TT Gaming,2-0,2,0,1.1,7.0,0.864198,0.135802
LPL,4,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl-2025/results/#/page/4/,05 May 2025 - Summer - Stage 3,2025-05-05,2025,FunPlus Phoenix,Team WE,FunPlus Phoenix,Team WE,0-2,0,2,1.9,1.9,0.5,0.5
LPL,4,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl-2025/results/#/page/4/,04 May 2025 - Summer - Stage 3,2025-05-04,2025,Anyone's Legend,Top Esports,Anyone's Legend,Top Esports,2-0,2,0,2.1,1.69,0.44591,0.55409
LPL,4,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl-2025/results/#/page/4/,04 May 2025 - Summer - Stage 3,2025-05-04,2025,Ultra Prime,Oh My God,Ultra Prime,Oh My God,1-2,1,2,1.45,2.63,0.644608,0.355392
LPL,4,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl-2025/results/#/page/4/,03 May 2025 - Summer - Stage 3,2025-05-03,2025,Invictus Gaming,Top Esports,Invictus Gaming,Top Esports,1-2,1,2,2.7,1.45,0.349398,0.650602
LPL,4,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl-2025/results/#/page/4/,03 May 2025 - Summer - Stage 3,2025-05-03,2025,Bilibili Gaming,FunPlus Phoenix,Bilibili Gaming,FunPlus Phoenix,2-1,2,1,1.23,4.0,0.764818,0.235182
LPL,4,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl-2025/results/#/page/4/,02 May 2025 - Summer - Stage 3,2025-05-02,2025,Bilibili Gaming,Weibo Gaming,Bilibili Gaming,Weibo Gaming,2-1,2,1,1.69,2.29,0.575377,0.424623
LPL,4,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl-2025/results/#/page/4/,02 May 2025 - Summer - Stage 3,2025-05-02,2025,Oh My God,Royal Never Give Up,Oh My God,Royal Never Give Up,1-2,1,2,2.09,1.73,0.45288,0.54712
LPL,4,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl-2025/results/#/page/4/,01 May 2025 - Summer - Stage 3,2025-05-01,2025,Anyone's Legend,Invictus Gaming,Anyone's Legend,Invictus Gaming,2-0,2,0,1.5,2.63,0.636804,0.363196
LPL,4,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl-2025/results/#/page/4/,01 May 2025 - Summer - Stage 3,2025-05-01,2025,FunPlus Phoenix,Top Esports,FunPlus Phoenix,Top Esports,0-2,0,2,4.28,1.3,0.232975,0.767025
LPL,4,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl-2025/results/#/page/4/,30 Apr 2025 - Summer - Stage 3,2025-04-30,2025,Weibo Gaming,Invictus Gaming,Weibo Gaming,Invictus Gaming,2-1,2,1,2.0,1.75,0.466667,0.533333
LPL,4,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl-2025/results/#/page/4/,30 Apr 2025 - Summer - Stage 3,2025-04-30,2025,JD Gaming,TT Gaming,JD Gaming,TT Gaming,2-0,2,0,1.2,4.7,0.79661,0.20339
LPL,4,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl-2025/results/#/page/4/,29 Apr 2025 - Summer - Stage 3,2025-04-29,2025,Weibo Gaming,Bilibili Gaming,Weibo Gaming,Bilibili Gaming,2-1,2,1,2.63,1.5,0.363196,0.636804
LPL,4,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl-2025/results/#/page/4/,29 Apr 2025 - Summer - Stage 3,2025-04-29,2025,EDward Gaming,LGD Gaming,EDward Gaming,LGD Gaming,2-1,2,1,1.83,2.03,0.525907,0.474093
LPL,4,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl-2025/results/#/page/4/,28 Apr 2025 - Summer - Stage 3,2025-04-28,2025,FunPlus Phoenix,Bilibili Gaming,FunPlus Phoenix,Bilibili Gaming,2-1,2,1,4.47,1.2,0.21164,0.78836
LPL,4,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl-2025/results/#/page/4/,28 Apr 2025 - Summer - Stage 3,2025-04-28,2025,LNG Esports,Royal Never Give Up,LNG Esports,Royal Never Give Up,2-0,2,0,1.37,3.2,0.700219,0.299781
LPL,4,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl-2025/results/#/page/4/,27 Apr 2025 - Summer - Stage 3,2025-04-27,2025,Top Esports,JD Gaming,Top Esports,JD Gaming,2-1,2,1,1.62,2.36,0.592965,0.407035
LPL,4,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl-2025/results/#/page/4/,27 Apr 2025 - Summer - Stage 3,2025-04-27,2025,Weibo Gaming,Invictus Gaming,Weibo Gaming,Invictus Gaming,2-1,2,1,2.36,1.55,0.396419,0.603581
LPL,4,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl-2025/results/#/page/4/,27 Apr 2025 - Summer - Stage 3,2025-04-27,2025,Ninjas in Pyjamas,Anyone's Legend,Ninjas in Pyjamas,Anyone's Legend,0-2,0,2,4.28,1.25,0.22604,0.77396
LPL,4,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl-2025/results/#/page/4/,26 Apr 2025 - Summer - Stage 3,2025-04-26,2025,JD Gaming,TT Gaming,JD Gaming,TT Gaming,2-1,2,1,1.15,5.5,0.827068,0.172932
LPL,4,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl-2025/results/#/page/4/,26 Apr 2025 - Summer - Stage 3,2025-04-26,2025,EDward Gaming,Ultra Prime,EDward Gaming,Ultra Prime,1-2,1,2,1.4,2.99,0.681093,0.318907
LPL,4,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl-2025/results/#/page/4/,25 Apr 2025 - Summer - Stage 3,2025-04-25,2025,Ninjas in Pyjamas,Bilibili Gaming,Ninjas in Pyjamas,Bilibili Gaming,0-2,0,2,4.4,1.22,0.217082,0.782918
LPL,4,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl-2025/results/#/page/4/,25 Apr 2025 - Summer - Stage 3,2025-04-25,2025,Team WE,FunPlus Phoenix,Team WE,FunPlus Phoenix,2-1,2,1,2.29,1.62,0.414322,0.585678
LPL,4,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl-2025/results/#/page/4/,24 Apr 2025 - Summer - Stage 3,2025-04-24,2025,Anyone's Legend,JD Gaming,Anyone's Legend,JD Gaming,0-2,0,2,1.6,2.4,0.6,0.4
LPL,4,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl-2025/results/#/page/4/,24 Apr 2025 - Summer - Stage 3,2025-04-24,2025,Weibo Gaming,Team WE,Weibo Gaming,Team WE,1-2,1,2,1.25,4.47,0.781469,0.218531
LPL,4,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl-2025/results/#/page/4/,23 Apr 2025 - Summer - Stage 3,2025-04-23,2025,Ninjas in Pyjamas,Top Esports,Ninjas in Pyjamas,Top Esports,1-2,1,2,4.2,1.23,0.226519,0.773481
LPL,4,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl-2025/results/#/page/4/,23 Apr 2025 - Summer - Stage 3,2025-04-23,2025,Oh My God,LNG Esports,Oh My God,LNG Esports,0-2,0,2,2.7,1.55,0.364706,0.635294
LPL,4,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl-2025/results/#/page/4/,22 Apr 2025 - Summer - Stage 3,2025-04-22,2025,Royal Never Give Up,LGD Gaming,Royal Never Give Up,LGD Gaming,0-2,0,2,2.35,1.62,0.40806,0.59194
LPL,4,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl-2025/results/#/page/4/,21 Apr 2025 - Summer - Stage 3,2025-04-21,2025,JD Gaming,Weibo Gaming,JD Gaming,Weibo Gaming,1-2,1,2,1.44,3.01,0.676404,0.323596
LPL,4,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl-2025/results/#/page/4/,20 Apr 2025 - Summer - Stage 3,2025-04-20,2025,FunPlus Phoenix,Ninjas in Pyjamas,FunPlus Phoenix,Ninjas in Pyjamas,2-0,2,0,2.7,1.58,0.369159,0.630841
LPL,4,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl-2025/results/#/page/4/,20 Apr 2025 - Summer - Stage 3,2025-04-20,2025,Bilibili Gaming,Top Esports,Bilibili Gaming,Top Esports,1-2,1,2,1.73,2.03,0.539894,0.460106
LPL,4,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl-2025/results/#/page/4/,20 Apr 2025 - Summer - Stage 3,2025-04-20,2025,LNG Esports,Ultra Prime,LNG Esports,Ultra Prime,2-0,2,0,2.36,1.55,0.396419,0.603581
LPL,4,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl-2025/results/#/page/4/,19 Apr 2025 - Summer - Stage 3,2025-04-19,2025,Team WE,Anyone's Legend,Team WE,Anyone's Legend,1-2,1,2,7.0,1.1,0.135802,0.864198
LPL,4,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl-2025/results/#/page/4/,19 Apr 2025 - Summer - Stage 3,2025-04-19,2025,Oh My God,EDward Gaming,Oh My God,EDward Gaming,0-2,0,2,2.63,1.55,0.370813,0.629187
LPL,4,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl-2025/results/#/page/4/,18 Apr 2025 - Summer - Stage 3,2025-04-18,2025,Invictus Gaming,JD Gaming,Invictus Gaming,JD Gaming,2-1,2,1,2.41,1.58,0.39599,0.60401
LPL,5,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl-2025/results/#/page/5/,17 Apr 2025 - Summer - Stage 3,2025-04-17,2025,Weibo Gaming,Ninjas in Pyjamas,Weibo Gaming,Ninjas in Pyjamas,2-1,2,1,1.8,2.03,0.530026,0.469974
LPL,5,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl-2025/results/#/page/5/,17 Apr 2025 - Summer - Stage 3,2025-04-17,2025,Bilibili Gaming,Team WE,Bilibili Gaming,Team WE,2-1,2,1,1.04,9.0,0.896414,0.103586
LPL,5,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl-2025/results/#/page/5/,16 Apr 2025 - Summer - Stage 3,2025-04-16,2025,Team WE,Top Esports,Team WE,Top Esports,1-2,1,2,8.5,1.06,0.110879,0.889121
LPL,5,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl-2025/results/#/page/5/,16 Apr 2025 - Summer - Stage 3,2025-04-16,2025,LGD Gaming,LNG Esports,LGD Gaming,LNG Esports,2-0,2,0,1.65,2.24,0.575835,0.424165
LPL,5,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl-2025/results/#/page/5/,15 Apr 2025 - Summer - Stage 3,2025-04-15,2025,Anyone's Legend,TT Gaming,Anyone's Legend,TT Gaming,2-0,2,0,1.11,7.0,0.863132,0.136868
LPL,5,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl-2025/results/#/page/5/,14 Apr 2025 - Summer - Stage 3,2025-04-14,2025,JD Gaming,FunPlus Phoenix,JD Gaming,FunPlus Phoenix,1-2,1,2,1.1,6.5,0.855263,0.144737
LPL,5,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl-2025/results/#/page/5/,14 Apr 2025 - Summer - Stage 3,2025-04-14,2025,Royal Never Give Up,Ultra Prime,Royal Never Give Up,Ultra Prime,1-2,1,2,2.11,1.75,0.453368,0.546632
LPL,5,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl-2025/results/#/page/5/,13 Apr 2025 - Summer - Stage 3,2025-04-13,2025,Anyone's Legend,Weibo Gaming,Anyone's Legend,Weibo Gaming,2-0,2,0,1.55,2.5,0.617284,0.382716
LPL,5,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl-2025/results/#/page/5/,13 Apr 2025 - Summer - Stage 3,2025-04-13,2025,TT Gaming,Top Esports,TT Gaming,Top Esports,0-2,0,2,5.5,1.15,0.172932,0.827068
LPL,5,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl-2025/results/#/page/5/,12 Apr 2025 - Summer - Stage 3,2025-04-12,2025,Bilibili Gaming,JD Gaming,Bilibili Gaming,JD Gaming,0-2,0,2,1.41,3.1,0.687361,0.312639
LPL,5,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl-2025/results/#/page/5/,12 Apr 2025 - Summer - Stage 3,2025-04-12,2025,FunPlus Phoenix,Weibo Gaming,FunPlus Phoenix,Weibo Gaming,2-0,2,0,5.8,1.14,0.164265,0.835735
LPL,5,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl-2025/results/#/page/5/,11 Apr 2025 - Summer - Stage 3,2025-04-11,2025,Invictus Gaming,Top Esports,Invictus Gaming,Top Esports,2-1,2,1,3.0,1.35,0.310345,0.689655
LPL,5,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl-2025/results/#/page/5/,11 Apr 2025 - Summer - Stage 3,2025-04-11,2025,Anyone's Legend,FunPlus Phoenix,Anyone's Legend,FunPlus Phoenix,2-1,2,1,1.06,8.5,0.889121,0.110879
LPL,5,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl-2025/results/#/page/5/,10 Apr 2025 - Summer - Stage 3,2025-04-10,2025,Bilibili Gaming,Anyone's Legend,Bilibili Gaming,Anyone's Legend,1-2,1,2,1.41,2.8,0.665083,0.334917
LPL,5,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl-2025/results/#/page/5/,10 Apr 2025 - Summer - Stage 3,2025-04-10,2025,Weibo Gaming,TT Gaming,Weibo Gaming,TT Gaming,2-0,2,0,1.25,4.0,0.761905,0.238095
LPL,5,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl-2025/results/#/page/5/,09 Apr 2025 - Summer - Stage 3,2025-04-09,2025,Team WE,JD Gaming,Team WE,JD Gaming,0-2,0,2,8.0,1.1,0.120879,0.879121
LPL,5,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl-2025/results/#/page/5/,09 Apr 2025 - Summer - Stage 3,2025-04-09,2025,LGD Gaming,Oh My God,LGD Gaming,Oh My God,2-1,2,1,1.82,2.03,0.527273,0.472727
LPL,5,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl-2025/results/#/page/5/,08 Apr 2025 - Summer - Stage 3,2025-04-08,2025,Invictus Gaming,Anyone's Legend,Invictus Gaming,Anyone's Legend,0-2,0,2,1.98,1.85,0.483029,0.516971
LPL,5,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl-2025/results/#/page/5/,08 Apr 2025 - Summer - Stage 3,2025-04-08,2025,Top Esports,FunPlus Phoenix,Top Esports,FunPlus Phoenix,2-0,2,0,1.06,9.0,0.894632,0.105368
LPL,5,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl-2025/results/#/page/5/,07 Apr 2025 - Summer - Stage 3,2025-04-07,2025,Top Esports,Weibo Gaming,Top Esports,Weibo Gaming,2-1,2,1,1.42,2.7,0.65534,0.34466
LPL,5,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl-2025/results/#/page/5/,07 Apr 2025 - Summer - Stage 3,2025-04-07,2025,LNG Esports,EDward Gaming,LNG Esports,EDward Gaming,1-2,1,2,2.7,1.53,0.361702,0.638298
LPL,5,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl-2025/results/#/page/5/,06 Apr 2025 - Summer - Stage 3,2025-04-06,2025,Bilibili Gaming,Invictus Gaming,Bilibili Gaming,Invictus Gaming,2-0,2,0,1.45,3.0,0.674157,0.325843
LPL,5,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl-2025/results/#/page/5/,06 Apr 2025 - Summer - Stage 3,2025-04-06,2025,FunPlus Phoenix,TT Gaming,FunPlus Phoenix,TT Gaming,1-2,1,2,2.75,1.48,0.349882,0.650118
LPL,5,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lpl-2025/results/#/page/5/,06 Apr 2025 - Summer - Stage 3,2025-04-06,2025,JD Gaming,Ninjas in Pyjamas,JD Gaming,Ninjas in Pyjamas,2-0,2,0,1.41,2.8,0.665083,0.334917
