league,page_num,source_url,date_header,match_date,year,team1_raw,team2_raw,team1,team2,series_score,score1,score2,odd1_decimal,odd2_decimal,implied_prob1_vigfree,implied_prob2_vigfree
LEC,1,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lec-2025/results/,17 Aug 2025 - Summer - Stage 1,2025-08-17,2025,Fnatic,G2 Esports,Fnatic,G2 Esports,0-2,0,2,2.3,1.8,0.439024,0.560976
LEC,1,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lec-2025/results/,17 Aug 2025 - Summer - Stage 1,2025-08-17,2025,Vitality,Natus Vincere,Vitality,Natus Vincere,2-0,2,0,1.35,3.25,0.706522,0.293478
LEC,1,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lec-2025/results/,16 Aug 2025 - Summer - Stage 1,2025-08-16,2025,Heretics,SK Gaming,Heretics,SK Gaming,1-2,1,2,1.3,3.7,0.74,0.26
LEC,1,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lec-2025/results/,16 Aug 2025 - Summer - Stage 1,2025-08-16,2025,Movistar KOI,Natus Vincere,Movistar KOI,Natus Vincere,2-0,2,0,1.09,8.0,0.880088,0.119912
LEC,1,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lec-2025/results/,10 Aug 2025 - Summer - Stage 1,2025-08-10,2025,Karmine Corp,Movistar KOI,Karmine Corp,Movistar KOI,2-1,2,1,1.65,2.99,0.644397,0.355603
LEC,1,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lec-2025/results/,10 Aug 2025 - Summer - Stage 1,2025-08-10,2025,Fnatic,Shifters,Fnatic,Shifters,2-0,2,0,1.23,7.0,0.850547,0.149453
LEC,1,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lec-2025/results/,09 Aug 2025 - Summer - Stage 1,2025-08-09,2025,Movistar KOI,GIANTX,Movistar KOI,GiantX,2-1,2,1,1.45,2.88,0.665127,0.334873
LEC,1,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lec-2025/results/,09 Aug 2025 - Summer - Stage 1,2025-08-09,2025,G2 Esports,Heretics,G2 Esports,Heretics,2-0,2,0,1.12,6.5,0.853018,0.146982
LEC,1,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lec-2025/results/,04 Aug 2025 - Summer - Stage 1,2025-08-04,2025,GIANTX,Vitality,GiantX,Vitality,2-0,2,0,1.7,2.77,0.619687,0.380313
LEC,1,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lec-2025/results/,04 Aug 2025 - Summer - Stage 1,2025-08-04,2025,SK Gaming,Fnatic,SK Gaming,Fnatic,0-2,0,2,8.5,1.1,0.114583,0.885417
LEC,1,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lec-2025/results/,03 Aug 2025 - Summer - Stage 1,2025-08-03,2025,GIANTX,Karmine Corp,GiantX,Karmine Corp,1-2,1,2,4.5,1.2,0.210526,0.789474
LEC,1,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lec-2025/results/,03 Aug 2025 - Summer - Stage 1,2025-08-03,2025,Shifters,SK Gaming,Shifters,SK Gaming,2-0,2,0,1.55,3.0,0.659341,0.340659
LEC,1,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lec-2025/results/,02 Aug 2025 - Summer - Stage 1,2025-08-02,2025,Heretics,Fnatic,Heretics,Fnatic,1-2,1,2,6.09,1.17,0.161157,0.838843
LEC,1,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lec-2025/results/,02 Aug 2025 - Summer - Stage 1,2025-08-02,2025,Natus Vincere,Karmine Corp,Natus Vincere,Karmine Corp,0-2,0,2,9.0,1.04,0.103586,0.896414
LEC,1,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lec-2025/results/,08 Jun 2025 - Spring - Stage 2,2025-06-08,2025,G2 Esports,Movistar KOI,G2 Esports,Movistar KOI,1-3,1,3,1.45,2.94,0.669704,0.330296
LEC,1,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lec-2025/results/,07 Jun 2025 - Spring - Stage 2,2025-06-07,2025,Movistar KOI,Karmine Corp,Movistar KOI,Karmine Corp,3-2,3,2,3.65,1.35,0.27,0.73
LEC,1,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lec-2025/results/,02 Jun 2025 - Spring - Stage 2,2025-06-02,2025,Fnatic,Karmine Corp,Fnatic,Karmine Corp,0-3,0,3,2.1,1.79,0.460154,0.539846
LEC,1,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lec-2025/results/,01 Jun 2025 - Spring - Stage 2,2025-06-01,2025,Karmine Corp,Heretics,Karmine Corp,Heretics,3-1,3,1,1.08,9.0,0.892857,0.107143
LEC,1,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lec-2025/results/,31 May 2025 - Spring - Stage 2,2025-05-31,2025,Fnatic,GIANTX,Fnatic,GiantX,3-1,3,1,1.15,6.15,0.842466,0.157534
LEC,1,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lec-2025/results/,26 May 2025 - Spring - Stage 2,2025-05-26,2025,Movistar KOI,G2 Esports,Movistar KOI,G2 Esports,1-3,1,3,2.72,1.49,0.353919,0.646081
LEC,1,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lec-2025/results/,25 May 2025 - Spring - Stage 2,2025-05-25,2025,Karmine Corp,Movistar KOI,Karmine Corp,Movistar KOI,2-3,2,3,1.35,3.3,0.709677,0.290323
LEC,1,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lec-2025/results/,24 May 2025 - Spring - Stage 2,2025-05-24,2025,Fnatic,G2 Esports,Fnatic,G2 Esports,1-3,1,3,1.78,2.09,0.540052,0.459948
LEC,1,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lec-2025/results/,12 May 2025 - Spring - Stage 1,2025-05-12,2025,Movistar KOI,Rogue,Movistar KOI,Rogue,2-0,2,0,1.1,9.03,0.891412,0.108588
LEC,1,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lec-2025/results/,12 May 2025 - Spring - Stage 1,2025-05-12,2025,Heretics,GIANTX,Heretics,GiantX,0-2,0,2,2.15,1.7,0.441558,0.558442
LEC,1,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lec-2025/results/,11 May 2025 - Spring - Stage 1,2025-05-11,2025,Karmine Corp,G2 Esports,Karmine Corp,G2 Esports,2-1,2,1,1.7,2.15,0.558442,0.441558
LEC,1,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lec-2025/results/,11 May 2025 - Spring - Stage 1,2025-05-11,2025,Vitality,SK Gaming,Vitality,SK Gaming,2-0,2,0,1.61,2.5,0.608273,0.391727
LEC,1,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lec-2025/results/,10 May 2025 - Spring - Stage 1,2025-05-10,2025,Karmine Corp,Vitality,Karmine Corp,Vitality,2-1,2,1,1.1,6.98,0.863861,0.136139
LEC,1,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lec-2025/results/,10 May 2025 - Spring - Stage 1,2025-05-10,2025,G2 Esports,SK Gaming,G2 Esports,SK Gaming,2-0,2,0,1.11,6.59,0.855844,0.144156
LEC,1,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lec-2025/results/,05 May 2025 - Spring - Stage 1,2025-05-05,2025,Movistar KOI,SK Gaming,Movistar KOI,SK Gaming,2-0,2,0,1.17,5.02,0.810985,0.189015
LEC,1,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lec-2025/results/,05 May 2025 - Spring - Stage 1,2025-05-05,2025,Heretics,Fnatic,Heretics,Fnatic,0-2,0,2,4.83,1.2,0.199005,0.800995
LEC,1,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lec-2025/results/,04 May 2025 - Spring - Stage 1,2025-05-04,2025,G2 Esports,Vitality,G2 Esports,Vitality,2-0,2,0,1.22,4.38,0.782143,0.217857
LEC,1,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lec-2025/results/,04 May 2025 - Spring - Stage 1,2025-05-04,2025,Vitality,SK Gaming,Vitality,SK Gaming,2-0,2,0,1.61,2.5,0.608273,0.391727
LEC,1,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lec-2025/results/,04 May 2025 - Spring - Stage 1,2025-05-04,2025,GIANTX,Shifters,GiantX,Shifters,2-0,2,0,2.31,1.61,0.410714,0.589286
LEC,1,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lec-2025/results/,03 May 2025 - Spring - Stage 1,2025-05-03,2025,Karmine Corp,Rogue,Karmine Corp,Rogue,2-0,2,0,1.09,7.33,0.870546,0.129454
LEC,2,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lec-2025/results/#/page/2/,03 May 2025 - Spring - Stage 1,2025-05-03,2025,Fnatic,Shifters,Fnatic,Shifters,2-0,2,0,1.2,4.81,0.800333,0.199667
LEC,2,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lec-2025/results/#/page/2/,28 Apr 2025 - Spring - Stage 1,2025-04-28,2025,Heretics,SK Gaming,Heretics,SK Gaming,2-0,2,0,1.52,2.68,0.638095,0.361905
LEC,2,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lec-2025/results/#/page/2/,27 Apr 2025 - Spring - Stage 1,2025-04-27,2025,Movistar KOI,GIANTX,Movistar KOI,GiantX,2-1,2,1,1.32,3.8,0.742188,0.257812
LEC,2,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lec-2025/results/#/page/2/,27 Apr 2025 - Spring - Stage 1,2025-04-27,2025,G2 Esports,Fnatic,G2 Esports,Fnatic,1-2,1,2,1.92,1.9,0.497382,0.502618
LEC,2,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lec-2025/results/#/page/2/,26 Apr 2025 - Spring - Stage 1,2025-04-26,2025,Movistar KOI,Fnatic,Movistar KOI,Fnatic,2-1,2,1,3.8,1.32,0.257812,0.742188
LEC,2,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lec-2025/results/#/page/2/,26 Apr 2025 - Spring - Stage 1,2025-04-26,2025,G2 Esports,GIANTX,G2 Esports,GiantX,1-2,1,2,1.12,6.59,0.854734,0.145266
LEC,2,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lec-2025/results/#/page/2/,21 Apr 2025 - Spring - Stage 1,2025-04-21,2025,Movistar KOI,Vitality,Movistar KOI,Vitality,0-2,0,2,1.2,5.3,0.815385,0.184615
LEC,2,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lec-2025/results/#/page/2/,21 Apr 2025 - Spring - Stage 1,2025-04-21,2025,SK Gaming,Rogue,SK Gaming,Rogue,1-2,1,2,1.48,2.66,0.642512,0.357488
LEC,2,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lec-2025/results/#/page/2/,20 Apr 2025 - Spring - Stage 1,2025-04-20,2025,G2 Esports,Shifters,G2 Esports,Shifters,0-2,0,2,1.15,7.33,0.864387,0.135613
LEC,2,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lec-2025/results/#/page/2/,19 Apr 2025 - Spring - Stage 1,2025-04-19,2025,GIANTX,Karmine Corp,GiantX,Karmine Corp,1-2,1,2,6.98,1.1,0.136139,0.863861
LEC,2,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lec-2025/results/#/page/2/,19 Apr 2025 - Spring - Stage 1,2025-04-19,2025,Fnatic,Rogue,Fnatic,Rogue,2-0,2,0,1.09,7.33,0.870546,0.129454
LEC,2,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lec-2025/results/#/page/2/,14 Apr 2025 - Spring - Stage 1,2025-04-14,2025,Heretics,Karmine Corp,Heretics,Karmine Corp,1-2,1,2,7.53,1.1,0.127462,0.872538
LEC,2,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lec-2025/results/#/page/2/,14 Apr 2025 - Spring - Stage 1,2025-04-14,2025,GIANTX,SK Gaming,GiantX,SK Gaming,0-2,0,2,1.56,2.42,0.60804,0.39196
LEC,2,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lec-2025/results/#/page/2/,13 Apr 2025 - Spring - Stage 1,2025-04-13,2025,Movistar KOI,Shifters,Movistar KOI,Shifters,2-0,2,0,1.57,2.42,0.606516,0.393484
LEC,2,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lec-2025/results/#/page/2/,13 Apr 2025 - Spring - Stage 1,2025-04-13,2025,Vitality,Fnatic,Vitality,Fnatic,0-2,0,2,6.4,1.17,0.154557,0.845443
LEC,2,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lec-2025/results/#/page/2/,12 Apr 2025 - Spring - Stage 1,2025-04-12,2025,G2 Esports,Rogue,G2 Esports,Rogue,2-0,2,0,1.05,8.0,0.883978,0.116022
LEC,2,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lec-2025/results/#/page/2/,07 Apr 2025 - Spring - Stage 1,2025-04-07,2025,Heretics,Movistar KOI,Heretics,Movistar KOI,0-2,0,2,3.8,1.35,0.262136,0.737864
LEC,2,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lec-2025/results/#/page/2/,07 Apr 2025 - Spring - Stage 1,2025-04-07,2025,Rogue,GIANTX,Rogue,GiantX,0-2,0,2,2.42,1.56,0.39196,0.60804
LEC,2,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lec-2025/results/#/page/2/,06 Apr 2025 - Spring - Stage 1,2025-04-06,2025,Fnatic,Karmine Corp,Fnatic,Karmine Corp,2-1,2,1,2.51,1.7,0.4038,0.5962
LEC,2,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lec-2025/results/#/page/2/,06 Apr 2025 - Spring - Stage 1,2025-04-06,2025,SK Gaming,Shifters,SK Gaming,Shifters,0-2,0,2,2.29,1.82,0.442822,0.557178
LEC,2,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lec-2025/results/#/page/2/,05 Apr 2025 - Spring - Stage 1,2025-04-05,2025,Heretics,G2 Esports,Heretics,G2 Esports,0-2,0,2,6.46,1.1,0.145503,0.854497
LEC,2,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lec-2025/results/#/page/2/,05 Apr 2025 - Spring - Stage 1,2025-04-05,2025,Karmine Corp,Shifters,Karmine Corp,Shifters,2-0,2,0,1.27,3.8,0.749507,0.250493
LEC,2,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lec-2025/results/#/page/2/,31 Mar 2025 - Spring - Stage 1,2025-03-31,2025,Fnatic,SK Gaming,Fnatic,SK Gaming,0-2,0,2,1.05,10.5,0.909091,0.090909
LEC,2,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lec-2025/results/#/page/2/,30 Mar 2025 - Spring - Stage 1,2025-03-30,2025,Movistar KOI,Karmine Corp,Movistar KOI,Karmine Corp,1-2,1,2,2.82,1.55,0.354691,0.645309
LEC,2,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lec-2025/results/#/page/2/,30 Mar 2025 - Spring - Stage 1,2025-03-30,2025,Vitality,GIANTX,Vitality,GiantX,2-0,2,0,2.31,1.65,0.416667,0.583333
LEC,2,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lec-2025/results/#/page/2/,29 Mar 2025 - Spring - Stage 1,2025-03-29,2025,G2 Esports,Movistar KOI,G2 Esports,Movistar KOI,2-1,2,1,1.35,3.44,0.718163,0.281837
LEC,2,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lec-2025/results/#/page/2/,29 Mar 2025 - Spring - Stage 1,2025-03-29,2025,Fnatic,GIANTX,Fnatic,GiantX,2-0,2,0,1.17,5.3,0.819165,0.180835
LEC,2,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lec-2025/results/#/page/2/,02 Mar 2025 - Winter - Stage 2,2025-03-02,2025,G2 Esports,Karmine Corp,G2 Esports,Karmine Corp,0-3,0,3,1.28,3.89,0.752418,0.247582
LEC,2,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lec-2025/results/#/page/2/,01 Mar 2025 - Winter - Stage 2,2025-03-01,2025,Karmine Corp,Fnatic,Karmine Corp,Fnatic,3-2,3,2,2.27,1.67,0.423858,0.576142
LEC,2,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lec-2025/results/#/page/2/,28 Feb 2025 - Winter - Stage 2,2025-02-28,2025,Movistar KOI,Fnatic,Movistar KOI,Fnatic,1-3,1,3,2.71,1.49,0.354762,0.645238
LEC,2,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lec-2025/results/#/page/2/,24 Feb 2025 - Winter - Stage 2,2025-02-24,2025,G2 Esports,Karmine Corp,G2 Esports,Karmine Corp,3-1,3,1,1.55,2.71,0.63615,0.36385
LEC,2,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lec-2025/results/#/page/2/,23 Feb 2025 - Winter - Stage 2,2025-02-23,2025,Movistar KOI,GIANTX,Movistar KOI,GiantX,2-0,2,0,1.48,2.86,0.658986,0.341014
LEC,2,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lec-2025/results/#/page/2/,23 Feb 2025 - Winter - Stage 2,2025-02-23,2025,Fnatic,Shifters,Fnatic,Shifters,2-1,2,1,1.15,7.1,0.860606,0.139394
LEC,2,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lec-2025/results/#/page/2/,22 Feb 2025 - Winter - Stage 2,2025-02-22,2025,Heretics,GIANTX,Heretics,GiantX,1-2,1,2,2.9,1.38,0.32243,0.67757
LEC,2,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lec-2025/results/#/page/2/,17 Feb 2025 - Winter - Stage 2,2025-02-17,2025,Karmine Corp,Movistar KOI,Karmine Corp,Movistar KOI,2-0,2,0,2.17,1.92,0.469438,0.530562
LEC,2,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lec-2025/results/#/page/2/,17 Feb 2025 - Winter - Stage 2,2025-02-17,2025,Fnatic,G2 Esports,Fnatic,G2 Esports,0-2,0,2,1.72,2.17,0.557841,0.442159
LEC,2,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lec-2025/results/#/page/2/,16 Feb 2025 - Winter - Stage 2,2025-02-16,2025,Karmine Corp,Vitality,Karmine Corp,Vitality,2-0,2,0,1.24,4.2,0.772059,0.227941
LEC,2,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lec-2025/results/#/page/2/,16 Feb 2025 - Winter - Stage 2,2025-02-16,2025,Movistar KOI,Shifters,Movistar KOI,Shifters,2-0,2,0,1.45,3.07,0.679204,0.320796
LEC,2,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lec-2025/results/#/page/2/,15 Feb 2025 - Winter - Stage 2,2025-02-15,2025,G2 Esports,GIANTX,G2 Esports,GiantX,2-0,2,0,1.22,5.08,0.806349,0.193651
LEC,2,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lec-2025/results/#/page/2/,15 Feb 2025 - Winter - Stage 2,2025-02-15,2025,Fnatic,Heretics,Fnatic,Heretics,2-0,2,0,1.06,10.6,0.909091,0.090909
LEC,2,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lec-2025/results/#/page/2/,03 Feb 2025 - Winter - Stage 1,2025-02-03,2025,SK Gaming,Fnatic,SK Gaming,Fnatic,0-1,0,1,5.08,1.18,0.188498,0.811502
LEC,2,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lec-2025/results/#/page/2/,03 Feb 2025 - Winter - Stage 1,2025-02-03,2025,G2 Esports,Heretics,G2 Esports,Heretics,1-0,1,0,1.22,4.51,0.787086,0.212914
LEC,3,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lec-2025/results/#/page/3/,03 Feb 2025 - Winter - Stage 1,2025-02-03,2025,Karmine Corp,Shifters,Karmine Corp,Shifters,0-1,0,1,1.4,3.07,0.686801,0.313199
LEC,3,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lec-2025/results/#/page/3/,03 Feb 2025 - Winter - Stage 1,2025-02-03,2025,Movistar KOI,Rogue,Movistar KOI,Rogue,1-0,1,0,1.25,4.2,0.770642,0.229358
LEC,3,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lec-2025/results/#/page/3/,03 Feb 2025 - Winter - Stage 1,2025-02-03,2025,Vitality,GIANTX,Vitality,GiantX,1-0,1,0,2.34,1.63,0.410579,0.589421
LEC,3,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lec-2025/results/#/page/3/,02 Feb 2025 - Winter - Stage 1,2025-02-02,2025,G2 Esports,Movistar KOI,G2 Esports,Movistar KOI,1-0,1,0,1.72,2.17,0.557841,0.442159
LEC,3,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lec-2025/results/#/page/3/,02 Feb 2025 - Winter - Stage 1,2025-02-02,2025,Fnatic,Karmine Corp,Fnatic,Karmine Corp,1-0,1,0,1.79,2.07,0.536269,0.463731
LEC,3,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lec-2025/results/#/page/3/,02 Feb 2025 - Winter - Stage 1,2025-02-02,2025,Shifters,GIANTX,Shifters,GiantX,0-1,0,1,2.07,1.79,0.463731,0.536269
LEC,3,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lec-2025/results/#/page/3/,02 Feb 2025 - Winter - Stage 1,2025-02-02,2025,Rogue,SK Gaming,Rogue,SK Gaming,0-1,0,1,1.72,2.17,0.557841,0.442159
LEC,3,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lec-2025/results/#/page/3/,01 Feb 2025 - Winter - Stage 1,2025-02-01,2025,Vitality,Karmine Corp,Vitality,Karmine Corp,0-1,0,1,3.1,1.32,0.298643,0.701357
LEC,3,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lec-2025/results/#/page/3/,01 Feb 2025 - Winter - Stage 1,2025-02-01,2025,Heretics,Movistar KOI,Heretics,Movistar KOI,1-0,1,0,3.3,1.38,0.294872,0.705128
LEC,3,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lec-2025/results/#/page/3/,01 Feb 2025 - Winter - Stage 1,2025-02-01,2025,Rogue,G2 Esports,Rogue,G2 Esports,0-1,0,1,4.2,1.25,0.229358,0.770642
LEC,3,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lec-2025/results/#/page/3/,01 Feb 2025 - Winter - Stage 1,2025-02-01,2025,GIANTX,Fnatic,GiantX,Fnatic,0-1,0,1,2.86,1.48,0.341014,0.658986
LEC,3,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lec-2025/results/#/page/3/,01 Feb 2025 - Winter - Stage 1,2025-02-01,2025,SK Gaming,Shifters,SK Gaming,Shifters,0-1,0,1,3.3,1.38,0.294872,0.705128
LEC,3,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lec-2025/results/#/page/3/,27 Jan 2025 - Winter - Stage 1,2025-01-27,2025,SK Gaming,Movistar KOI,SK Gaming,Movistar KOI,0-1,0,1,3.4,1.26,0.270386,0.729614
LEC,3,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lec-2025/results/#/page/3/,27 Jan 2025 - Winter - Stage 1,2025-01-27,2025,Karmine Corp,Heretics,Karmine Corp,Heretics,1-0,1,0,1.26,3.4,0.729614,0.270386
LEC,3,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lec-2025/results/#/page/3/,27 Jan 2025 - Winter - Stage 1,2025-01-27,2025,G2 Esports,GIANTX,G2 Esports,GiantX,1-0,1,0,1.61,2.38,0.596491,0.403509
LEC,3,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lec-2025/results/#/page/3/,27 Jan 2025 - Winter - Stage 1,2025-01-27,2025,Fnatic,Shifters,Fnatic,Shifters,1-0,1,0,1.33,3.47,0.722917,0.277083
LEC,3,https://www.oddsportal.com/esports/league-of-legends/league-of-legends-lec-2025/results/#/page/3/,26 Jan 2025 - Winter - Stage 1,2025-01-26,2025,Shifters,Movistar KOI,Shifters,Movistar KOI,0-1,0,1,2.27,1.67,0.423858,0.576142
